id;content;filesize;length;target
./samples/200.txt;Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.;148;142;ham
./samples/566.txt;staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323;55;49;ham
./samples/1019.txt;At home watching tv lor.;30;24;ham
./samples/599.txt;Ok... But bag again..;27;21;ham
./samples/1025.txt;Ok...;11;5;ham
./samples/1031.txt;Ok lor then we go tog lor...;34;28;ham
./samples/1027.txt;If e timing can, then i go w u lor...;43;37;ham
./samples/1033.txt;Jus finish bathing...;27;21;ham
./samples/216.txt;There the size of elephant tablets & u shove um up ur ass!!;65;59;ham
./samples/570.txt;� dun wan to watch infernal affair?;41;35;ham
./samples/564.txt;Ard 530 lor. I ok then message � lor.;43;37;ham
./samples/202.txt;Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx;101;95;ham
./samples/558.txt;Can... I'm free...;24;18;ham
./samples/969.txt;Is xy going 4 e lunch?;28;22;ham
./samples/955.txt;Xy trying smth now. U eat already? We havent...;53;47;ham
./samples/941.txt;Mum not going robinson already.;37;31;ham
./samples/799.txt;Wat r u doing?;20;14;ham
./samples/772.txt;Sorry i din lock my keypad.;33;27;ham
./samples/766.txt;Ok lor...;15;9;ham
./samples/996.txt;Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...;163;157;ham
./samples/982.txt;Jus finish watching tv... U?;34;28;ham
./samples/49.txt;Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow;163;156;spam
./samples/809.txt;Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...;157;151;ham
./samples/61.txt;INTERFLORA - �It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.;143;136;spam
./samples/821.txt;Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...;105;99;ham
./samples/75.txt;Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!;144;137;spam
./samples/835.txt;We left already we at orchard now.;40;34;ham
./samples/606.txt;Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one � cut ur hair. ;117;111;ham
./samples/160.txt;HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ;148;142;ham
./samples/174.txt;I can�t wait for cornwall. Hope tonight isn�t too bad as well but it�s rock night shite. Anyway i�m going for a kip now have a good night. Speak to you soon.;163;157;ham
./samples/612.txt;Doing project w frens lor. ;33;27;ham
./samples/148.txt;ILL B DOWN SOON;21;15;ham
./samples/389.txt;K. Did you call me just now ah? ;38;32;ham
./samples/362.txt;Shopping? Eh ger i toking abt syd leh...Haha;50;44;ham
./samples/404.txt;Ok... The theory test? when are � going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free;134;128;ham
./samples/410.txt;I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?;102;96;ham
./samples/376.txt;Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ;148;142;ham
./samples/438.txt;Dunno lei... I thk mum lazy to go out... I neva ask her yet...;68;62;ham
./samples/439.txt;Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ;90;84;ham
./samples/411.txt;Hey gals.. Anyone of u going down to e driving centre tmr?;64;58;ham
./samples/377.txt;Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...;137;131;ham
./samples/363.txt;It's � only $140 ard...� rest all ard $180 at least...Which is � price 4 � 2 bedrm ($900);95;89;ham
./samples/405.txt;Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ;90;84;ham
./samples/388.txt;Oh yah... We never cancel leh... Haha ;44;38;ham
./samples/149.txt;Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn�t make ur b�day 2 hun!;159;153;ham
./samples/175.txt;Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx;135;129;ham
./samples/613.txt;I'm not coming home 4 dinner.;35;29;ham
./samples/607.txt;Yup it's at paragon... I havent decided whether 2 cut yet... Hee...;73;67;ham
./samples/161.txt;I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA;63;57;ham
./samples/834.txt;Wewa is 130. Iriver 255. All 128 mb.;42;36;ham
./samples/74.txt;HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com;162;155;spam
./samples/820.txt;U wake up already? Thanx 4 e tau sar piah it's quite nice.;64;58;ham
./samples/60.txt;You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p;164;157;spam
./samples/808.txt;U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.;125;119;ham
./samples/48.txt;we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery;137;130;spam
./samples/983.txt;Happy new year to u too!;30;24;ham
./samples/997.txt;Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.;115;109;ham
./samples/767.txt;I wake up long ago already... Dunno, what other thing?;60;54;ham
./samples/773.txt;Wat would u like 4 ur birthday?;37;31;ham
./samples/798.txt;Enjoy urself tmr...;25;19;ham
./samples/940.txt;I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...;94;88;ham
./samples/954.txt;Taka lor. Wat time u wan 2 come n look 4 us?;50;44;ham
./samples/968.txt;Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?;113;107;ham
./samples/559.txt;Ok.;9;3;ham
./samples/565.txt;I'm done. C � there.;26;20;ham
./samples/203.txt;Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx;90;84;ham
./samples/217.txt;I walked an hour 2 c u! doesn�t that show I care y wont u believe im serious?;83;77;ham
./samples/571.txt;Cos darren say � considering mah so i ask �...;52;46;ham
./samples/1032.txt;Yup. Anything lor, if u dun wan it's ok...;48;42;ham
./samples/1026.txt;Ok... Ur typical reply...;31;25;ham
./samples/1022.txt;But i'm surprised she still can guess right lor...;56;50;ham
./samples/1036.txt;Wat r u doing now?;24;18;ham
./samples/549.txt;Dunno lei... I might b eatin wif my frens... If � wan to eat then i wait 4 � lar;86;80;ham
./samples/575.txt;Ok lor. I'm in town now lei.;34;28;ham
./samples/213.txt;HELLO PEACH! MY CAKE TASTS LUSH!;38;32;ham
./samples/207.txt;U haven�t lost me ill always b here 4u.i didn�t intend 2 hurt u but I never knew how u felt about me when Iwas+marine&that�s what itried2tell urmom.i careabout u;167;161;ham
./samples/561.txt;Ok c � then.;18;12;ham
./samples/950.txt;R we still meeting 4 dinner tonight?;42;36;ham
./samples/788.txt;Dunno dat's wat he told me. Ok lor...;43;37;ham
./samples/944.txt;Esplanade lor. Where else...;34;28;ham
./samples/978.txt;Ok i go change also...;28;22;ham
./samples/993.txt;As usual u can call me ard 10 smth.;41;35;ham
./samples/987.txt;I reach home safe n sound liao...;39;33;ham
./samples/777.txt;He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.;143;137;ham
./samples/763.txt;Then ur sis how?;22;16;ham
./samples/64.txt;"For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk";117;110;spam
./samples/824.txt;Okie;10;4;ham
./samples/70.txt;If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy;151;144;spam
./samples/830.txt;Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.;101;95;ham
./samples/58.txt;Congratulations! Thanks to a good friend U have WON the �2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate;163;156;spam
./samples/818.txt;Okie but i scared u say i fat... Then u dun wan me already...;67;61;ham
./samples/159.txt;Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:);122;116;ham
./samples/165.txt;Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx;87;81;ham
./samples/603.txt;When can � come out?;26;20;ham
./samples/617.txt;I forgot 2 ask � all smth.. There's a card on da present lei... How? � all want 2 write smth or sign on it?;113;107;ham
./samples/171.txt;Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx;134;128;ham
./samples/398.txt;Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt;120;114;ham
./samples/429.txt;Guai... � shd haf seen him when he's naughty... � so free today? Can go jogging...;88;82;ham
./samples/401.txt;Hey... Very inconvenient for your sis a not huh?;54;48;ham
./samples/367.txt;Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath;107;101;ham
./samples/373.txt;Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...;119;113;ham
./samples/415.txt;� called dad oredi...;27;21;ham
./samples/372.txt;Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...;77;71;ham
./samples/414.txt;Dunno lei he neva say...;30;24;ham
./samples/400.txt;Ya! when are � taking ure practical lessons? I start in june..  ;70;64;ham
./samples/366.txt;Yun ah.now � wkg where?btw if � go nus sc. � wana specialise in wad?;74;68;ham
./samples/428.txt;No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...;86;80;ham
./samples/399.txt;Yunny... I'm goin to be late;34;28;ham
./samples/616.txt;Happy birthday... May all ur dreams come true...;54;48;ham
./samples/170.txt;WHO ARE YOU SEEING?;25;19;ham
./samples/164.txt;U GOIN OUT 2NITE?;23;17;ham
./samples/602.txt;Anything lar then � not going home 4 dinner?;50;44;ham
./samples/158.txt;Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-);95;89;ham
./samples/819.txt;Yup having my lunch buffet now.. U eat already?;53;47;ham
./samples/59.txt;You have WON a guaranteed �1000 cash or a �2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p;161;154;spam
./samples/831.txt;U too...;14;8;ham
./samples/71.txt;No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info;154;147;spam
./samples/825.txt;U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..;110;104;ham
./samples/65.txt;Are you unique enough? Find out from 30th August. www.areyouunique.co.uk;79;72;spam
./samples/762.txt;Ok...;11;5;ham
./samples/776.txt;Ok i thk i got it. Then u wan me 2 come now or wat?;57;51;ham
./samples/986.txt;Ok.;9;3;ham
./samples/992.txt;I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?;84;78;ham
./samples/979.txt;Anything lor but toa payoh got place 2 walk meh...;56;50;ham
./samples/945.txt;I'm home. Ard wat time will u reach?;42;36;ham
./samples/789.txt;Orh i tot u say she now still dun believe.;48;42;ham
./samples/951.txt;Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...;75;69;ham
./samples/206.txt;Wot u up 2 u weirdo?;26;20;ham
./samples/560.txt;Anything lor. Juz both of us lor.;39;33;ham
./samples/574.txt;Anything lor is she coming?;33;27;ham
./samples/212.txt;I love u 2 my little pocy bell I am sorry but I love u;60;54;ham
./samples/548.txt;Ok..;10;4;ham
./samples/1037.txt;Ok no prob... I'll come after lunch then...;49;43;ham
./samples/1023.txt;How come she can get it? Should b quite diff to guess rite...;67;61;ham
./samples/1009.txt;U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?;97;91;ham
./samples/589.txt;Neva mind it's ok..;25;19;ham
./samples/1035.txt;Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?;66;60;ham
./samples/1021.txt;Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?;75;69;ham
./samples/238.txt;"NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT";48;42;ham
./samples/562.txt;I'll be late...;21;15;ham
./samples/204.txt;HAPPY NEW YEAR MY NO.1 MAN;32;26;ham
./samples/210.txt;No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch;100;94;ham
./samples/576.txt;With my sis lor... We juz watched italian job.;52;46;ham
./samples/947.txt;It's ok i wun b angry. Msg u aft i come home tonight.;59;53;ham
./samples/953.txt;We not leaving yet. Ok lor then we go elsewhere n eat. U thk...;69;63;ham
./samples/984.txt;Ok;8;2;ham
./samples/748.txt;Okie;10;4;ham
./samples/990.txt;I finished my lunch already. U wake up already?;53;47;ham
./samples/760.txt;Quite late lar... Ard 12 anyway i wun b drivin...;55;49;ham
./samples/774.txt;I'm leaving my house now...;33;27;ham
./samples/73.txt;Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p;166;159;spam
./samples/833.txt;Yup song bro. No creative. Neva test quality. He said check review online.;80;74;ham
./samples/67.txt;Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost�3.75max ;168;161;spam
./samples/827.txt;What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..;147;141;ham
./samples/199.txt;I HAVE A DATE ON SUNDAY WITH WILL!!;41;35;ham
./samples/9.txt;Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or �10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+;150;143;spam
./samples/628.txt;� got wat to buy tell us then � no need to come in again.;63;57;ham
./samples/172.txt;Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night;119;113;ham
./samples/614.txt;Ard 530 like dat lor. We juz meet in mrt station then � dun haf to come out.;82;76;ham
./samples/600.txt;I only haf msn. It's yijue@hotmail.com;44;38;ham
./samples/98.txt;Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.;112;106;ham
./samples/166.txt;Where wuld I be without my baby? The thought alone mite break me and I don�t wanna go crazy but everyboy needs his lady xxxxxxxx;134;128;ham
./samples/358.txt;Oh... Icic... K lor, den meet other day...;48;42;ham
./samples/416.txt;Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ;88;82;ham
./samples/370.txt;Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ;87;81;ham
./samples/364.txt;Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...;84;78;ham
./samples/402.txt;Hey i will be late... i'm at amk. Need to drink tea or coffee;67;61;ham
./samples/365.txt;Okay... I booked all already... Including the one at bugis.;65;59;ham
./samples/403.txt;Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ;94;88;ham
./samples/417.txt;Dad went out oredi... ;28;22;ham
./samples/371.txt;Wa... U so efficient... Gee... Thanx...;45;39;ham
./samples/359.txt;Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.;121;115;ham
./samples/99.txt;IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx;159;153;ham
./samples/601.txt;I'm in school now n i'll be in da lab doing some stuff give me a call when � r done.;90;84;ham
./samples/167.txt;Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ;124;118;ham
./samples/173.txt;Cheers for the message Zogtorius. I�ve been staring at my phone for an age deciding whether to text or not.;113;107;ham
./samples/615.txt;Ok lor � reaching then message me.;40;34;ham
./samples/629.txt;Wat's da model num of ur phone?;37;31;ham
./samples/8.txt;Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX;164;157;spam
./samples/826.txt;Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..;79;73;ham
./samples/66.txt;WINNER! As a valued network customer you hvae been selected to receive a �900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM;156;149;spam
./samples/198.txt;HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx;113;107;ham
./samples/832.txt;Ok. C u then.;19;13;ham
./samples/72.txt;I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.;165;158;spam
./samples/775.txt;Ok i msg u b4 i leave my house.;37;31;ham
./samples/761.txt;Ok but tell me half an hr b4 u come i need 2 prepare.;59;53;ham
./samples/991.txt;Ok lor.;13;7;ham
./samples/749.txt;I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.;101;95;ham
./samples/985.txt;Havent.;13;7;ham
./samples/952.txt;Is xy in ur car when u picking me up?;43;37;ham
./samples/946.txt;Jus ans me lar. U'll noe later.;37;31;ham
./samples/211.txt;Im just wondering what your doing right now?;50;44;ham
./samples/577.txt;C movie is juz last minute decision mah. Juz watch 2 lar but i tot � not interested.;90;84;ham
./samples/563.txt;Kent vale lor... � wait 4 me there ar?;44;38;ham
./samples/205.txt;ALRITE;12;6;ham
./samples/239.txt;"What are youdoing later? Sar xxx";40;34;ham
./samples/1020.txt;Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...;83;77;ham
./samples/1034.txt;Ok lor... Or u wan me go look 4 u?;40;34;ham
./samples/588.txt;Dunno lei � all decide lor. How abt leona? Oops i tot ben is going n i msg him.;85;79;ham
./samples/1008.txt;I place all ur points on e cultures module already.;57;51;ham
./samples/1011.txt;Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.;91;85;ham
./samples/585.txt;I'm in a movie. Call me 4 wat?;36;30;ham
./samples/591.txt;Then � wait 4 me at bus stop aft ur lect lar. If i dun c � then i go get my car then come back n pick �.;110;104;ham
./samples/1005.txt;Waiting in e car 4 my mum lor. U leh? Reach home already?;63;57;ham
./samples/1039.txt;Anytime lor...;20;14;ham
./samples/220.txt;Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.;132;126;ham
./samples/546.txt;Auntie huai juan never pick up her phone;46;40;ham
./samples/552.txt;Oh ok wait 4 me there... My lect havent finish;52;46;ham
./samples/234.txt;"GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI";52;46;ham
./samples/208.txt;Wot is u up 2 then bitch?;31;25;ham
./samples/787.txt;Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.;105;99;ham
./samples/793.txt;Then i buy.;17;11;ham
./samples/963.txt;Aiyah u did ok already lar. E nydc at wheellock?;54;48;ham
./samples/977.txt;Depends on where u going lor.;35;29;ham
./samples/744.txt;U coming 2 pick me?;25;19;ham
./samples/750.txt;Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.;166;160;ham
./samples/988.txt;I'll reach in ard 20 mins ok...;37;31;ham
./samples/778.txt;Yar... I tot u knew dis would happen long ago already.;60;54;ham
./samples/195.txt;R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE;62;56;ham
./samples/181.txt;I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX;101;95;ham
./samples/57.txt;Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app;163;156;spam
./samples/817.txt;Ok lar... Joking wif u oni...;35;29;ham
./samples/5.txt;okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm;168;161;spam
./samples/43.txt;Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com;108;101;spam
./samples/803.txt;Yar lor actually we quite fast... Cos da ge slow wat... Haha...;69;63;ham
./samples/630.txt;Hmm thinking lor...;25;19;ham
./samples/156.txt;I have no money 4 steve mate! !;37;31;ham
./samples/142.txt;Ill be at yours in about 3 mins but look out for me;57;51;ham
./samples/624.txt;Okie.. Thanx..;20;14;ham
./samples/94.txt;Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven�t sent u 1 in ages started driving so stay off roads!RVx;135;129;ham
./samples/80.txt;Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!;154;147;spam
./samples/618.txt;� give me some time to walk there.;40;34;ham
./samples/397.txt;Haha... Really oh no... How? Then will they deduct your lesson tmr?;73;67;ham
./samples/383.txt;Hey... What time is your driving on fri? We go for evaluation on fri?;75;69;ham
./samples/354.txt;Goin to workout lor... Muz lose e fats... ;48;42;ham
./samples/432.txt;I wan but too early lei... Me outside now wun b home so early... Neva mind then...;88;82;ham
./samples/426.txt;Okie... Thanx...;22;16;ham
./samples/340.txt;Hey i will be late ah... Meet you at 945+;47;41;ham
./samples/368.txt;Hey we can go jazz power yoga hip hop kb and yogasana ;60;54;ham
./samples/369.txt;Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...;108;102;ham
./samples/427.txt;How come i din c �... Yup i cut my hair...;48;42;ham
./samples/341.txt;Hey tmr meet at bugis 930 ?;33;27;ham
./samples/355.txt;Yupz... I've oredi booked slots 4 my weekends liao... ;60;54;ham
./samples/433.txt;645;9;3;ham
./samples/382.txt;My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?;75;69;ham
./samples/396.txt;Hey... Why dont we just go watch x men and have lunch... Haha ;68;62;ham
./samples/619.txt;� all write or wat..;26;20;ham
./samples/81.txt;You are a winner U have been specially selected 2 receive �1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810;152;145;spam
./samples/95.txt;IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx;133;127;ham
./samples/143.txt;"Hi darlin did youPhone me? Im atHome if youwanna chat.";62;56;ham
./samples/625.txt;Will � b going to esplanade fr home?;42;36;ham
./samples/631.txt;Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...;102;96;ham
./samples/157.txt;IM GONNA MISS U SO MUCH;29;23;ham
./samples/802.txt;Ha... U jus ate honey ar? So sweet...;43;37;ham
./samples/42.txt;Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030;161;154;spam
./samples/816.txt;Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...;127;121;ham
./samples/56.txt;SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info;143;136;spam
./samples/4.txt;WINNER!! As a valued network customer you have been selected to receivea �900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.;164;157;spam
./samples/180.txt;HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX;114;108;ham
./samples/194.txt;Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THAT�S AL!!!!!!!!!;77;71;ham
./samples/779.txt;I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.;102;96;ham
./samples/989.txt;Ok... Let u noe when i leave my house.;44;38;ham
./samples/751.txt;Dunno he jus say go lido. Same time 930.;46;40;ham
./samples/745.txt;Can do lor...;19;13;ham
./samples/976.txt;Then dun wear jeans lor...;32;26;ham
./samples/962.txt;Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...;139;133;ham
./samples/792.txt;Watching tv lor. Nice one then i like lor.;48;42;ham
./samples/786.txt;Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.;92;86;ham
./samples/209.txt;PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx;51;45;ham
./samples/553.txt;I'm done...;17;11;ham
./samples/235.txt;"CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X";103;97;ham
./samples/221.txt;Oh ok i didnt know what you meant. Yep i am baby jontin;61;55;ham
./samples/547.txt;I not free today i haf 2 pick my parents up tonite...;59;53;ham
./samples/1038.txt;Sorry i'm not free...;27;21;ham
./samples/1004.txt;U having lunch alone? I now so bored...;45;39;ham
./samples/590.txt;So wat's da decision?;27;21;ham
./samples/584.txt;Ok lor...;15;9;ham
./samples/1010.txt;Yup;9;3;ham
./samples/592.txt;Ok i juz receive..;24;18;ham
./samples/1006.txt;Ok.;9;3;ham
./samples/1012.txt;I'm leaving my house now.;31;25;ham
./samples/586.txt;R � going 4 today's meeting?;34;28;ham
./samples/237.txt;WOT STUDENT DISCOUNT CAN U GET ON BOOKS?;46;40;ham
./samples/551.txt;Then � ask dad to pick � up lar... � wan 2 stay until 6 meh...;68;62;ham
./samples/545.txt;Aiyo cos i sms � then � neva reply so i wait 4 � to reply lar. I tot � havent finish ur lab wat.;102;96;ham
./samples/223.txt;cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x;113;107;ham
./samples/579.txt;If i not meeting � all rite then i'll go home lor. If � dun feel like comin it's ok.;90;84;ham
./samples/948.txt;So u wan 2 come for our dinner tonight a not?;51;45;ham
./samples/790.txt;Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.;164;158;ham
./samples/784.txt;Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...;93;87;ham
./samples/974.txt;Ok lor.;13;7;ham
./samples/960.txt;We not watching movie already. Xy wants 2 shop so i'm shopping w her now.;79;73;ham
./samples/753.txt;Wat time do u wan 2 meet me later?;40;34;ham
./samples/747.txt;Nvm take ur time.;23;17;ham
./samples/182.txt;SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK �MORROW. C U THIS WK? WHO WAS THE MSG 4? � RANDOM!;144;138;ham
./samples/196.txt;Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx;92;86;ham
./samples/68.txt;This is the 2nd time we have tried to contact u. U have won the �1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm;158;151;spam
./samples/828.txt;My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...;104;98;ham
./samples/40.txt;Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!;167;160;spam
./samples/800.txt;Shuhui has bought ron's present it's a swatch watch...;60;54;ham
